minyard,2009_05_12_11_37_26,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_05_15_12_38_26,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_05_19_16_47_38,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_05_20_17_25_30,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_05_27_18_39_11,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_05_29_16_30_25,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_02_08_28_35,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_03_08_13_46,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_04_12_27_42,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_05_18_50_51,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_08_18_33_05,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_09_09_05_00,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_11_09_43_50,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_11_17_58_26,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_14_13_18_10,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
minyard,2009_06_15_09_23_19,"TACC-paths:/opt/modulefiles/TACC-paths","Linux:/opt/modulefiles/Linux","cluster-paths:/opt/modulefiles/cluster-paths","pgi/7.2-5:/opt/apps/modulefiles/pgi/7.2-5","mvapich/1.0.1:/opt/apps/pgi7_2/modulefiles/mvapich/1.0.1","binutils-amd/070220:/opt/apps/modulefiles/binutils-amd/070220","gx-map/0.5.3.3:/opt/apps/teragrid/modulefiles/gx-map/0.5.3.3","globus/4.0.8:/opt/apps/teragrid/modulefiles/globus/4.0.8","srb-client/3.4.1:/opt/apps/teragrid/modulefiles/srb-client/3.4.1","tg-policy/0.2:/opt/apps/teragrid/modulefiles/tg-policy/0.2","tgproxy/0.9.1:/opt/apps/teragrid/modulefiles/tgproxy/0.9.1","tgresid/2.0.3:/opt/apps/teragrid/modulefiles/tgresid/2.0.3","tgusage/3.0:/opt/apps/teragrid/modulefiles/tgusage/3.0","uberftp/2.4:/opt/apps/teragrid/modulefiles/uberftp/2.4","tginfo/1.0.1:/opt/apps/teragrid/modulefiles/tginfo/1.0.1","TERAGRID-BASIC:/opt/apps/teragrid/modulefiles/TERAGRID-BASIC","GLOBUS-4.0:/opt/apps/teragrid/modulefiles/GLOBUS-4.0","TERAGRID-DEV:/opt/apps/teragrid/modulefiles/TERAGRID-DEV","CTSSV4:/opt/apps/teragrid/modulefiles/CTSSV4","cluster:/opt/modulefiles/cluster","TACC:/opt/modulefiles/TACC"
